O00626,CCL22,1.000000
O00625,PIR,1.000000
P31749,AKT1,1.000000
O00622,CYR61,1.000000
P30613,PKLR,1.000000
A4D2M5,LOC154880,1.000000
Q7Z460,CLASP1,1.000000
Q86U42,PABPN1,1.000000
Q6NVV1,RPL13AP3,1.000000
O00629,KPNA4,1.000000
P20930,FLG,1.000000
P40227,CCT6A,1.000000
P40225,THPO,1.000000
P13693,TPT1,1.000000
Q9NQT6,FSCN3,1.000000
P20936,RASA1,1.000000
O15075,DCLK1,1.000000
A3KN83,SBNO1,1.000000
Q6PG47,GOLGB1,1.000000
Q86SJ6,DSG4,1.000000
Q13724,MOGS,1.000000
P84077,ARF1,1.000000
P01282-1,VIP,1.000000
Q8N5F7,NKAP,1.000000
Q9BUF5,TUBB6,1.000000
Q4GCZ4,COII,1.000000
Q96NK8,NEUROD6,1.000000
Q4VXU2,PABPC1L,1.000000
Q00537,CDK17,1.000000
Q00536,CDK16,1.000000
P51671,CCL11,1.000000
Q69YN4,KIAA1429,1.000000
Q06587,RING1,1.000000
Q9C0D6,FHDC1,1.000000
P18077,RPL35A,1.000000
P0C0S8,HIST1H2AM,1.000000
P0C0S8,HIST1H2AL,1.000000
P0C0S8,HIST1H2AG,1.000000
P0C0S8,HIST1H2AI,1.000000
P0C0S8,HIST1H2AK,1.000000
P0C0S5,H2AFZ,1.000000
Q6BEB4,SP5,1.000000
P60880,SNAP25,1.000000
P02545,LMNA,1.000000
Q16630-2,CPSF6,1.000000
P29083,GTF2E1,1.000000
P40429,RPL13A,1.000000
Q12830,BPTF,1.000000
Q13838,DDX39B,1.000000
Q9HB71,CACYBP,1.000000
P29084,GTF2E2,1.000000
Q00403,GTF2B,1.000000
Q13936,CACNA1C,1.000000
P98160,HSPG2,1.000000
P38570,ITGAE,1.000000
O00399,DCTN6,1.000000
Q9H6Q4,NARFL,1.000000
P02768,ALB,1.000000
Q7Z5Y6,BMP8A,1.000000
P05387,RPLP2,1.000000
P78347,GTF2I,1.000000
P05388,RPLP0,1.000000
P62979,RPS27A,1.000000
Q01201,RELB,1.000000
Q04323,UBXN1,1.000000
P10275,AR,1.000000
Q9NTZ6,RBM12,1.000000
P16885,PLCG2,1.000000
P21810,BGN,1.000000
O95983,MBD3,1.000000
P52272,HNRNPM,1.000000
A0AVT1,UBA6,1.000000
Q9Y2U8,LEMD3,1.000000
Q96CA5,BIRC7,1.000000
Q08188,TGM3,1.000000
Q15369,TCEB1,1.000000
Q15366,PCBP2,1.000000
Q9BVL2,NUP58,1.000000
Q15365,PCBP1,1.000000
O95292,VAPB,1.000000
Q9H814,PHAX,1.000000
P61313,RPL15,1.000000
Q9UMS0,NFU1,1.000000
P29401,TKT,1.000000
Q9UMS4,PRPF19,1.000000
Q9H0S4,DDX47,1.000000
Q9Y6G9,DYNC1LI1,1.000000
P35247,SFTPD,1.000000
P35240,NF2,1.000000
P35241,RDX,1.000000
P35249,RFC4,1.000000
P08621,SNRNP70,1.000000
Q9NVP1,DDX18,1.000000
Q6DEN2,DPYSL3,1.000000
Q96CS3,FAF2,1.000000
Q9P218,COL20A1,1.000000
P01031,C5,1.000000
P62807,HIST1H2BE,1.000000
P62807,HIST1H2BF,1.000000
P62807,HIST1H2BG,1.000000
P62807,HIST1H2BI,1.000000
P62807,HIST1H2BC,1.000000
P62805,HIST1H4C,1.000000
P62805,HIST1H4B,1.000000
P62805,HIST1H4A,1.000000
P62805,HIST4H4,1.000000
P62805,HIST1H4F,1.000000
P62805,HIST1H4E,1.000000
P62805,HIST1H4D,1.000000
P62805,HIST1H4K,1.000000
P62805,HIST1H4J,1.000000
P62805,HIST1H4I,1.000000
P62805,HIST1H4H,1.000000
P62805,HIST1H4L,1.000000
P62805,HIST2H4B,1.000000
P62805,HIST2H4A,1.000000
Q8N268,C20orf197,1.000000
Q9UKL0,RCOR1,1.000000
P17931,LGALS3,1.000000
P17936,IGFBP3,1.000000
Q9BXW9,FANCD2,1.000000
Q99880,HIST1H2BL,1.000000
Q5VVP1,SPATA31A6,1.000000
P06280,GLA,1.000000
Q9Y6E0,STK24,1.000000
P01019,AGT,1.000000
P46939,UTRN,1.000000
Q5UCC4,EMC10,1.000000
P01011,SERPINA3,1.000000
P01236,PRL,1.000000
P08514,ITGA2B,1.000000
Q13011,ECH1,1.000000
Q71DI3,HIST2H3D,1.000000
Q71DI3,HIST2H3C,1.000000
Q71DI3,HIST2H3A,1.000000
Q9H8H2,DDX31,1.000000
Q8NEM2,SHCBP1,1.000000
O75380,NDUFS6,1.000000
B0YIW6,ARCN1,1.000000
B0YIW5,ARCN1,1.000000
P52655,GTF2A1,1.000000
Q9UH03,SEPT3,1.000000
P53708,ITGA8,1.000000
A6YWD1,COX2,1.000000
O75897,SULT1C4,1.000000
P30990,NTS,1.000000
Q9Y4G6,TLN2,1.000000
Q92616,GCN1,1.000000
P23229,ITGA6,1.000000
Q14568,HSP90AA2P,1.000000
Q14005-3,IL16,1.000000
Q5JWW0,DKFZp566L241,1.000000
Q14562,DHX8,1.000000
Q8WYB5,KAT6B,1.000000
O60763,USO1,1.000000
Q14566,MCM6,1.000000
P62714,PPP2CB,1.000000
P18075,BMP7,1.000000
P24001,IL32,1.000000
O75940,SMNDC1,1.000000
Q15185,PTGES3,1.000000
P53384,NUBP1,1.000000
O75944,ACON,1.000000
Q66K74,MAP1S,1.000000
P17844,DDX5,1.000000
Q6YHK3,CD109,1.000000
Q9NRH3,TUBG2,1.000000
Q9NPF4,OSGEP,1.000000
Q9NPF5,DMAP1,1.000000
Q9NYG1,CALD1,1.000000
Q92841-4,DDX17,1.000000
Q99558,MAP3K14,1.000000
P41214,EIF2D,1.000000
O94906,PRPF6,1.000000
Q2TAY7,SMU1,1.000000
Q13309,SKP2,1.000000
Q8NFC6,BOD1L1,1.000000
Q92522,H1FX,1.000000
Q13126,MTAP,1.000000
P11388,TOP2A,1.000000
O43242,PSMD3,1.000000
Q13033,STRN3,1.000000
Q13123,IK,1.000000
O43247,TEX33,1.000000
P63172,DYNLT1,1.000000
Q9UPN3,MACF1,1.000000
Q9H4P4,RNF41,1.000000
Q9UPN4,CEP131,1.000000
Q9UPN7,PPP6R1,1.000000
P28827,PTPRM,1.000000
Q562R1,ACTBL2,1.000000
Q9Y3Y2,CHTOP,1.000000
Q96Q89,KIF20B,1.000000
Q14103,HNRNPD,1.000000
A6NHL2,TUBAL3,1.000000
Q9HAP2,MLXIP,1.000000
Q96HA1,POM121,1.000000
P16152,CBR1,1.000000
Q9UNX3,RPL26L1,1.000000
P16157,ANK1,1.000000
Q9UNX4,WDR3,1.000000
Q9ULX6,AKAP8L,1.000000
P15927,RPA2,1.000000
P04626,ERBB2,1.000000
Q6FH10,DCN,1.000000
P54762,EPHB1,1.000000
Q5VZL5,ZMYM4,1.000000
Q00987,MDM2,1.000000
Q13751,LAMB3,1.000000
A5YKK6,CNOT1,1.000000
B2XPS3,COX2,1.000000
O75367,H2AFY,1.000000
Q9BWU0,SLC4A1AP,1.000000
P26640,VARS,1.000000
P26641,EEF1G,1.000000
Q13233,MAP3K1,1.000000
O75368,SH3BGRL,1.000000
O75369,FLNB,1.000000
P60709,ACTB,1.000000
Q6P2I3,FAHD2B,1.000000
P10915,HAPLN1,1.000000
O14787,TNPO2,1.000000
O14788,TNFSF11,1.000000
Q9BY44,EIF2A,1.000000
Q6NWY9,PRPF40B,1.000000
P59910,DNAJB13,1.000000
P22612,PRKACG,1.000000
Q8WUF5,PPP1R13L,1.000000
Q9BZQ8,FAM129A,1.000000
Q96BT7,ALKBH8,1.000000
Q6UN15,FIP1L1,1.000000
Q13347,EIF3I,1.000000
P12644,BMP4,1.000000
P23582,NPPC,1.000000
O00244,ATOX1,1.000000
P23588,EIF4B,1.000000
P49418,AMPH,1.000000
P49419,ALDH7A1,1.000000
Q6PL24,TMED8,1.000000
P21980,TGM2,1.000000
P63146,UBE2B,1.000000
P15692,VEGFA,1.000000
P62495,ETF1,1.000000
Q9NYU2,UGGT1,1.000000
Q9Y2H0,DLGAP4,1.000000
Q16270,IGFBP7,1.000000
P55145,MANF,1.000000
P50395,GDI2,1.000000
Q14222,EEF1A,1.000000
P49773,HINT1,1.000000
Q13642,FHL1,1.000000
Q9Y5A9,YTHDF2,1.000000
P25205,MCM3,1.000000
Q16186,ADRM1,1.000000
P62140,PPP1CB,1.000000
O15523,DDX3Y,1.000000
Q16181,SEPT7,1.000000
P12429,ANXA3,1.000000
Q9BTD8,RBM42,1.000000
Q96MU7,YTHDC1,1.000000
Q03001-8,DST,1.000000
Q8IWI9,MGA,1.000000
Q92688,ANP32B,1.000000
Q7Z478,DHX29,1.000000
Q9BX40,LSM14B,1.000000
Q6ZRV2,FAM83H,1.000000
P29622,SERPINA4,1.000000
Q96CN7,ISOC1,1.000000
Q9NVM6,DNAJC17,1.000000
Q5RKV6,EXOSC6,1.000000
P06703,S100A6,1.000000
P60896,SHFM1,1.000000
P48556,PSMD8,1.000000
P10646,TFPI,1.000000
O15066,KIF3B,1.000000
O95747,OXSR1,1.000000
P07093,SERPINE2,1.000000
P00451,F8,1.000000
Q9NZM5,GLTSCR2,1.000000
Q9NZM4,GLTSCR1,1.000000
P16422,EPCAM,1.000000
Q01968,OCRL,1.000000
Q6VIG7,COX2,1.000000
Q08380,LGALS3BP,1.000000
Q9NW68,BSDC1,1.000000
Q96J92,WNK4,1.000000
Q8N5G0,SMIM20,1.000000
Q96D71,REPS1,1.000000
Q9BWI9,OTUB2,1.000000
P05067,APP,1.000000
Q96RE7,NACC1,1.000000
Q9UNF1,MAGED2,1.000000
P05060,CHGB,1.000000
Q06609,RAD51,1.000000
Q9Y3T6,R3HCC1,1.000000
Q65ZQ3,D10S102,1.000000
Q6FHX6,FEN1,1.000000
Q9NQS8,RPS3,1.000000
Q9Y295,DRG1,1.000000
O95243,MBD4,1.000000
Q9BY32-2,ITPA,1.000000
Q13823,GNL2,1.000000
P17066,HSPA6,1.000000
P49959,MRE11A,1.000000
Q01804,OTUD4,1.000000
Q01814,ATP2B2,1.000000
P49790,NUP153,1.000000
Q01813,PFKP,1.000000
