GATA2,PML,1.000000
EP300,TFAP2A,1.000000
APOB,MTTP,1.000000
CSF1R,GRB2,1.000000
ITPR1,CA8,1.000000
MAGI1,CTNNB1,1.000000
DOCK8,CDC42,1.000000
NPAS4,ARNT,1.000000
EP300,EGR1,1.000000
CREBBP,EGR1,1.000000
NUMA1,EPB41,1.000000
KDR,ANXA5,1.000000
GABRG2,GABARAP,1.000000
GRIK2,SDCBP,1.000000
GRIK2,PICK1,1.000000
MAPK8,IRS1,1.000000
JAK2,PRMT5,1.000000
JAK2,SOCS1,1.000000
MLLT4,BCR,1.000000
BCL2,BECN1,1.000000
MRE11A,XRCC6,1.000000
CBX5,XRCC6,1.000000
ATRNL1,MC4R,1.000000
ATF7IP,MBD1,1.000000
MAP1B,ANP32A,1.000000
KMT2A,PPIE,1.000000
KMT2A,PPP1R15A,1.000000
KMT2A,KMT2A,1.000000
MLLT4,RAP1GAP,1.000000
MLLT4,PVRL1,1.000000
MLLT4,PFN1,1.000000
NEB,MYPN,1.000000
SNCAIP,SNCA,1.000000
CSF1R,SOCS1,1.000000
NRAS,RAP1GDS1,1.000000
FLT1,SHC1,1.000000
RAP1GDS1,RHOA,1.000000
KCNA4,DLG1,1.000000
FER,TMF1,1.000000
MAPK1,NEK2,1.000000
EP300,MAF,1.000000
RAP1GDS1,RAP1A,1.000000
TOP3B,SNRPB,1.000000
RAP1GDS1,HRAS,1.000000
RAP1GDS1,KRAS,1.000000
TP53,WWOX,1.000000
TP53,CDC14A,1.000000
KDR,SHC2,1.000000
DDR2,SHC1,1.000000
HCFC1,GABPA,1.000000
ARHGEF11,PLXNB3,1.000000
CBX5,SUV39H1,1.000000
GATA1,ZFPM2,1.000000
CBX5,LBR,1.000000
BCL2L1,AVEN,1.000000
BCL2L1,BNIP3,1.000000
BCL2L1,RTN1,1.000000
BCL2L1,RTN4,1.000000
TUFT1,TFIP11,1.000000
CREBBP,HNF4A,1.000000
CREBBP,NFE2L2,1.000000
CREBBP,TDG,1.000000
CREBBP,AIRE,1.000000
JAK3,TIAF1,1.000000
JAK3,STAT5A,1.000000
TOP3B,CENPF,1.000000
CENPF,CENPF,1.000000
UPF1,HIRA,1.000000
TCF4,ID2,1.000000
PEX13,PEX5,1.000000
NCOR2,SPEN,1.000000
NCOR2,ZBTB16,1.000000
BPTF,MAZ,1.000000
ARHGEF11,PLXNB1,1.000000
CSPG4,GRIP2,1.000000
HECW1,DVL1,1.000000
GRB10,GIGYF2,1.000000
EZH2,EED,1.000000
RIT1,RALGDS,1.000000
